fecha,año,mes,mes_nombre,insumo,indice,categoria
2021-03-01,2021,3,Marzo,Tebuconazol + trifloxistrobin,100.25,Fungicida
2021-03-01,2021,3,Marzo,"2,4-D",100.44,Herbicida
2021-03-01,2021,3,Marzo,"2,4-D + picloram",100.78,Herbicida
2021-03-01,2021,3,Marzo,"Aminopiralid + 2,4-D",100.93,Herbicida
2021-03-01,2021,3,Marzo,Diuron,99.84,Herbicida
2021-03-01,2021,3,Marzo,Glifosato,101.06,Herbicida
2021-03-01,2021,3,Marzo,Glufosinato de amonio,99.28,Herbicida
2021-03-01,2021,3,Marzo,Metsulfuron metil,97.69,Herbicida
2021-03-01,2021,3,Marzo,Oxadiazon,100.48,Herbicida
2021-03-01,2021,3,Marzo,Paraquat,99.71,Herbicida
2021-03-01,2021,3,Marzo,Pendimetalin,96.85,Herbicida
2021-03-01,2021,3,Marzo,Picloram,100.15,Herbicida
2021-03-01,2021,3,Marzo,Propanil,102.94,Herbicida
2021-03-01,2021,3,Marzo,Abamectina,101.13,Insecticida
2021-03-01,2021,3,Marzo,Cipermetrina,100.28,Insecticida
2021-03-01,2021,3,Marzo,Clorpirifos,102.15,Insecticida
2021-03-01,2021,3,Marzo,Fipronil,100.0,Insecticida
2021-03-01,2021,3,Marzo,Imidacloprid,100.97,Insecticida
2021-03-01,2021,3,Marzo,Metomil,100.5,Insecticida
2021-03-01,2021,3,Marzo,Profenofos,100.86,Insecticida
2021-03-01,2021,3,Marzo,Profenofos + cipermetrina,102.09,Insecticida
2021-03-01,2021,3,Marzo,Tiametoxam + lambdacihalotrina,100.8,Insecticida
2021-04-01,2021,4,Abril,10-20-30,107.68,Fertilizante compuesto
2021-04-01,2021,4,Abril,12-24-12,112.66,Fertilizante compuesto
2021-04-01,2021,4,Abril,13-26-6,119.0,Fertilizante compuesto
2021-04-01,2021,4,Abril,15-15-15,114.35,Fertilizante compuesto
2021-04-01,2021,4,Abril,15-4-23,107.38,Fertilizante compuesto
2021-04-01,2021,4,Abril,17-6-18-2,109.59,Fertilizante compuesto
2021-04-01,2021,4,Abril,18-18-18,122.24,Fertilizante compuesto
2021-04-01,2021,4,Abril,25-4-24,117.0,Fertilizante compuesto
2021-04-01,2021,4,Abril,28-4-0-6,113.02,Fertilizante compuesto
2021-04-01,2021,4,Abril,31-8-8,118.87,Fertilizante compuesto
2021-04-01,2021,4,Abril,DAP 18-46,123.01,Fertilizante simple
2021-04-01,2021,4,Abril,KCL 0-0-60,104.8,Fertilizante simple
2021-04-01,2021,4,Abril,SAM,109.11,Fertilizante simple
2021-04-01,2021,4,Abril,Urea 46%,125.6,Fertilizante simple
2021-04-01,2021,4,Abril,Urea sulfato,119.51,Fertilizante simple
2021-04-01,2021,4,Abril,Azoxistrobin + difenoconazol,100.73,Fungicida
2021-04-01,2021,4,Abril,Clorotalonil,100.39,Fungicida
2021-04-01,2021,4,Abril,Difenoconazol,100.64,Fungicida
2021-04-01,2021,4,Abril,Dimetomorf,101.66,Fungicida
2021-04-01,2021,4,Abril,Mancozeb,101.69,Fungicida
2021-04-01,2021,4,Abril,Mancozeb + cimoxanil,102.39,Fungicida
2021-04-01,2021,4,Abril,Mancozeb + metalaxil-m,101.23,Fungicida
2021-04-01,2021,4,Abril,Propineb + fluopicolide,101.55,Fungicida
2021-04-01,2021,4,Abril,Tebuconazol + trifloxistrobin,99.93,Fungicida
2021-04-01,2021,4,Abril,"2,4-D",100.94,Herbicida
2021-04-01,2021,4,Abril,"2,4-D + picloram",101.78,Herbicida
2021-04-01,2021,4,Abril,"Aminopiralid + 2,4-D",102.15,Herbicida
2021-04-01,2021,4,Abril,Diuron,99.92,Herbicida
2021-04-01,2021,4,Abril,Glifosato,102.74,Herbicida
2021-04-01,2021,4,Abril,Glufosinato de amonio,99.78,Herbicida
2021-04-01,2021,4,Abril,Metsulfuron metil,97.47,Herbicida
2021-04-01,2021,4,Abril,Oxadiazon,100.46,Herbicida
2021-04-01,2021,4,Abril,Paraquat,100.77,Herbicida
2021-04-01,2021,4,Abril,Pendimetalin,95.89,Herbicida
2021-04-01,2021,4,Abril,Picloram,99.52,Herbicida
2021-04-01,2021,4,Abril,Propanil,102.93,Herbicida
2021-04-01,2021,4,Abril,Abamectina,101.4,Insecticida
2021-04-01,2021,4,Abril,Cipermetrina,100.94,Insecticida
2021-04-01,2021,4,Abril,Clorpirifos,103.16,Insecticida
2021-04-01,2021,4,Abril,Fipronil,100.16,Insecticida
2021-04-01,2021,4,Abril,Imidacloprid,100.86,Insecticida
2021-04-01,2021,4,Abril,Metomil,101.0,Insecticida
2021-04-01,2021,4,Abril,Profenofos,101.72,Insecticida
2021-04-01,2021,4,Abril,Profenofos + cipermetrina,102.55,Insecticida
2021-04-01,2021,4,Abril,Tiametoxam + lambdacihalotrina,100.84,Insecticida
2021-05-01,2021,5,Mayo,10-20-30,113.88,Fertilizante compuesto
2021-05-01,2021,5,Mayo,12-24-12,116.24,Fertilizante compuesto
2021-05-01,2021,5,Mayo,13-26-6,126.53,Fertilizante compuesto
2021-05-01,2021,5,Mayo,15-15-15,116.0,Fertilizante compuesto
2021-05-01,2021,5,Mayo,15-4-23,111.12,Fertilizante compuesto
2021-05-01,2021,5,Mayo,17-6-18-2,111.7,Fertilizante compuesto
2021-05-01,2021,5,Mayo,18-18-18,123.79,Fertilizante compuesto
2021-05-01,2021,5,Mayo,25-4-24,118.79,Fertilizante compuesto
2021-05-01,2021,5,Mayo,28-4-0-6,111.84,Fertilizante compuesto
2021-05-01,2021,5,Mayo,31-8-8,122.81,Fertilizante compuesto
2021-05-01,2021,5,Mayo,DAP 18-46,131.18,Fertilizante simple
2021-05-01,2021,5,Mayo,KCL 0-0-60,104.11,Fertilizante simple
2021-05-01,2021,5,Mayo,SAM,111.28,Fertilizante simple
2021-05-01,2021,5,Mayo,Urea 46%,127.93,Fertilizante simple
2021-05-01,2021,5,Mayo,Urea sulfato,119.95,Fertilizante simple
2021-05-01,2021,5,Mayo,Azoxistrobin + difenoconazol,101.66,Fungicida
2021-05-01,2021,5,Mayo,Clorotalonil,100.97,Fungicida
2021-05-01,2021,5,Mayo,Difenoconazol,100.54,Fungicida
2021-05-01,2021,5,Mayo,Dimetomorf,101.71,Fungicida
2021-05-01,2021,5,Mayo,Mancozeb,101.9,Fungicida
2021-05-01,2021,5,Mayo,Mancozeb + cimoxanil,103.29,Fungicida
2021-05-01,2021,5,Mayo,Mancozeb + metalaxil-m,102.29,Fungicida
2021-05-01,2021,5,Mayo,Propineb + fluopicolide,102.61,Fungicida
2021-05-01,2021,5,Mayo,Tebuconazol + trifloxistrobin,101.2,Fungicida
2021-05-01,2021,5,Mayo,"2,4-D",102.17,Herbicida
2021-05-01,2021,5,Mayo,"2,4-D + picloram",103.5,Herbicida
2021-05-01,2021,5,Mayo,"Aminopiralid + 2,4-D",103.15,Herbicida
2021-05-01,2021,5,Mayo,Diuron,101.48,Herbicida
2021-05-01,2021,5,Mayo,Glifosato,104.48,Herbicida
2021-05-01,2021,5,Mayo,Glufosinato de amonio,99.97,Herbicida
2021-05-01,2021,5,Mayo,Metsulfuron metil,98.1,Herbicida
2021-05-01,2021,5,Mayo,Oxadiazon,100.74,Herbicida
2021-05-01,2021,5,Mayo,Paraquat,101.58,Herbicida
2021-05-01,2021,5,Mayo,Pendimetalin,96.77,Herbicida
2021-05-01,2021,5,Mayo,Picloram,100.38,Herbicida
2021-05-01,2021,5,Mayo,Propanil,103.09,Herbicida
2021-05-01,2021,5,Mayo,Abamectina,100.93,Insecticida
2021-05-01,2021,5,Mayo,Cipermetrina,100.32,Insecticida
2021-05-01,2021,5,Mayo,Clorpirifos,103.75,Insecticida
2021-05-01,2021,5,Mayo,Fipronil,100.2,Insecticida
2021-05-01,2021,5,Mayo,Imidacloprid,101.31,Insecticida
2021-05-01,2021,5,Mayo,Metomil,102.14,Insecticida
2021-05-01,2021,5,Mayo,Profenofos,103.01,Insecticida
2021-05-01,2021,5,Mayo,Profenofos + cipermetrina,102.56,Insecticida
2021-05-01,2021,5,Mayo,Tiametoxam + lambdacihalotrina,101.71,Insecticida
2021-06-01,2021,6,Junio,10-20-30,119.87,Fertilizante compuesto
2021-06-01,2021,6,Junio,12-24-12,116.94,Fertilizante compuesto
2021-06-01,2021,6,Junio,13-26-6,125.15,Fertilizante compuesto
2021-06-01,2021,6,Junio,15-15-15,119.88,Fertilizante compuesto
2021-06-01,2021,6,Junio,15-4-23,112.8,Fertilizante compuesto
2021-06-01,2021,6,Junio,17-6-18-2,112.99,Fertilizante compuesto
2021-06-01,2021,6,Junio,18-18-18,127.1,Fertilizante compuesto
2021-06-01,2021,6,Junio,25-4-24,124.93,Fertilizante compuesto
2021-06-01,2021,6,Junio,28-4-0-6,116.61,Fertilizante compuesto
2021-06-01,2021,6,Junio,31-8-8,126.11,Fertilizante compuesto
2021-06-01,2021,6,Junio,DAP 18-46,133.92,Fertilizante simple
2021-06-01,2021,6,Junio,KCL 0-0-60,109.07,Fertilizante simple
2021-06-01,2021,6,Junio,SAM,116.71,Fertilizante simple
2021-06-01,2021,6,Junio,Urea 46%,133.01,Fertilizante simple
2021-06-01,2021,6,Junio,Urea sulfato,117.2,Fertilizante simple
2021-06-01,2021,6,Junio,Azoxistrobin + difenoconazol,102.08,Fungicida
2021-06-01,2021,6,Junio,Clorotalonil,99.89,Fungicida
2021-06-01,2021,6,Junio,Difenoconazol,100.83,Fungicida
2021-06-01,2021,6,Junio,Dimetomorf,102.98,Fungicida
2021-06-01,2021,6,Junio,Mancozeb,102.69,Fungicida
2021-06-01,2021,6,Junio,Mancozeb + cimoxanil,104.13,Fungicida
2021-06-01,2021,6,Junio,Mancozeb + metalaxil-m,103.04,Fungicida
2021-06-01,2021,6,Junio,Propineb + fluopicolide,103.53,Fungicida
2021-06-01,2021,6,Junio,Tebuconazol + trifloxistrobin,101.58,Fungicida
2021-06-01,2021,6,Junio,"2,4-D",104.21,Herbicida
2021-06-01,2021,6,Junio,"2,4-D + picloram",104.47,Herbicida
2021-06-01,2021,6,Junio,"Aminopiralid + 2,4-D",103.54,Herbicida
2021-06-01,2021,6,Junio,Diuron,101.8,Herbicida
2021-06-01,2021,6,Junio,Glifosato,106.56,Herbicida
2021-06-01,2021,6,Junio,Glufosinato de amonio,99.38,Herbicida
2021-06-01,2021,6,Junio,Metsulfuron metil,98.09,Herbicida
2021-06-01,2021,6,Junio,Oxadiazon,101.24,Herbicida
2021-06-01,2021,6,Junio,Paraquat,102.56,Herbicida
2021-06-01,2021,6,Junio,Pendimetalin,96.83,Herbicida
2021-06-01,2021,6,Junio,Picloram,99.63,Herbicida
2021-06-01,2021,6,Junio,Propanil,104.1,Herbicida
2021-06-01,2021,6,Junio,Abamectina,102.5,Insecticida
2021-06-01,2021,6,Junio,Cipermetrina,100.12,Insecticida
2021-06-01,2021,6,Junio,Clorpirifos,104.52,Insecticida
2021-06-01,2021,6,Junio,Fipronil,100.5,Insecticida
2021-06-01,2021,6,Junio,Imidacloprid,101.14,Insecticida
2021-06-01,2021,6,Junio,Metomil,102.34,Insecticida
2021-06-01,2021,6,Junio,Profenofos,103.34,Insecticida
2021-06-01,2021,6,Junio,Profenofos + cipermetrina,102.56,Insecticida
2021-06-01,2021,6,Junio,Tiametoxam + lambdacihalotrina,101.99,Insecticida
2021-07-01,2021,7,Julio,10-20-30,125.87,Fertilizante compuesto
2021-07-01,2021,7,Julio,12-24-12,126.09,Fertilizante compuesto
2021-07-01,2021,7,Julio,13-26-6,132.79,Fertilizante compuesto
2021-07-01,2021,7,Julio,15-15-15,123.61,Fertilizante compuesto
2021-07-01,2021,7,Julio,15-4-23,118.24,Fertilizante compuesto
2021-07-01,2021,7,Julio,17-6-18-2,119.41,Fertilizante compuesto
2021-07-01,2021,7,Julio,18-18-18,133.19,Fertilizante compuesto
2021-07-01,2021,7,Julio,25-4-24,130.03,Fertilizante compuesto
2021-07-01,2021,7,Julio,28-4-0-6,124.84,Fertilizante compuesto
2021-07-01,2021,7,Julio,31-8-8,132.36,Fertilizante compuesto
2021-07-01,2021,7,Julio,DAP 18-46,143.76,Fertilizante simple
2021-07-01,2021,7,Julio,KCL 0-0-60,121.92,Fertilizante simple
2021-07-01,2021,7,Julio,SAM,127.73,Fertilizante simple
2021-07-01,2021,7,Julio,Urea 46%,139.56,Fertilizante simple
2021-07-01,2021,7,Julio,Urea sulfato,130.18,Fertilizante simple
2021-07-01,2021,7,Julio,Azoxistrobin + difenoconazol,102.96,Fungicida
2021-07-01,2021,7,Julio,Clorotalonil,99.67,Fungicida
2021-07-01,2021,7,Julio,Difenoconazol,101.28,Fungicida
2021-07-01,2021,7,Julio,Dimetomorf,103.27,Fungicida
2021-07-01,2021,7,Julio,Mancozeb,104.65,Fungicida
2021-07-01,2021,7,Julio,Mancozeb + cimoxanil,104.42,Fungicida
2021-07-01,2021,7,Julio,Mancozeb + metalaxil-m,103.63,Fungicida
2021-07-01,2021,7,Julio,Propineb + fluopicolide,104.08,Fungicida
2021-07-01,2021,7,Julio,Tebuconazol + trifloxistrobin,102.16,Fungicida
2021-07-01,2021,7,Julio,"2,4-D",105.62,Herbicida
2021-07-01,2021,7,Julio,"2,4-D + picloram",105.16,Herbicida
2021-07-01,2021,7,Julio,"Aminopiralid + 2,4-D",104.43,Herbicida
2021-07-01,2021,7,Julio,Diuron,103.17,Herbicida
2021-07-01,2021,7,Julio,Glifosato,112.12,Herbicida
2021-07-01,2021,7,Julio,Glufosinato de amonio,101.06,Herbicida
2021-07-01,2021,7,Julio,Metsulfuron metil,97.19,Herbicida
2021-07-01,2021,7,Julio,Oxadiazon,102.73,Herbicida
2021-07-01,2021,7,Julio,Paraquat,103.64,Herbicida
2021-07-01,2021,7,Julio,Pendimetalin,96.89,Herbicida
2021-07-01,2021,7,Julio,Picloram,100.49,Herbicida
2021-07-01,2021,7,Julio,Propanil,102.64,Herbicida
2021-07-01,2021,7,Julio,Abamectina,100.02,Insecticida
2021-07-01,2021,7,Julio,Cipermetrina,100.74,Insecticida
2021-07-01,2021,7,Julio,Clorpirifos,104.99,Insecticida
2021-07-01,2021,7,Julio,Fipronil,100.27,Insecticida
2021-07-01,2021,7,Julio,Imidacloprid,101.98,Insecticida
2021-07-01,2021,7,Julio,Metomil,101.32,Insecticida
2021-07-01,2021,7,Julio,Profenofos,103.52,Insecticida
2021-07-01,2021,7,Julio,Profenofos + cipermetrina,102.67,Insecticida
2021-07-01,2021,7,Julio,Tiametoxam + lambdacihalotrina,102.26,Insecticida
2021-08-01,2021,8,Agosto,10-20-30,127.44,Fertilizante compuesto
2021-08-01,2021,8,Agosto,12-24-12,137.71,Fertilizante compuesto
2021-08-01,2021,8,Agosto,13-26-6,144.46,Fertilizante compuesto
2021-08-01,2021,8,Agosto,15-15-15,134.91,Fertilizante compuesto
2021-08-01,2021,8,Agosto,15-4-23,133.51,Fertilizante compuesto
2021-08-01,2021,8,Agosto,17-6-18-2,133.61,Fertilizante compuesto
2021-08-01,2021,8,Agosto,18-18-18,145.66,Fertilizante compuesto
2021-08-01,2021,8,Agosto,25-4-24,141.74,Fertilizante compuesto
2021-08-01,2021,8,Agosto,28-4-0-6,132.83,Fertilizante compuesto
2021-08-01,2021,8,Agosto,31-8-8,144.13,Fertilizante compuesto
2021-08-01,2021,8,Agosto,DAP 18-46,155.09,Fertilizante simple
2021-08-01,2021,8,Agosto,KCL 0-0-60,138.81,Fertilizante simple
2021-08-01,2021,8,Agosto,SAM,134.03,Fertilizante simple
2021-08-01,2021,8,Agosto,Urea 46%,153.82,Fertilizante simple
2021-08-01,2021,8,Agosto,Urea sulfato,139.39,Fertilizante simple
2021-08-01,2021,8,Agosto,Azoxistrobin + difenoconazol,102.43,Fungicida
2021-08-01,2021,8,Agosto,Clorotalonil,99.75,Fungicida
2021-08-01,2021,8,Agosto,Difenoconazol,101.21,Fungicida
2021-08-01,2021,8,Agosto,Dimetomorf,103.18,Fungicida
2021-08-01,2021,8,Agosto,Mancozeb,105.96,Fungicida
2021-08-01,2021,8,Agosto,Mancozeb + cimoxanil,105.41,Fungicida
2021-08-01,2021,8,Agosto,Mancozeb + metalaxil-m,104.59,Fungicida
2021-08-01,2021,8,Agosto,Propineb + fluopicolide,104.66,Fungicida
2021-08-01,2021,8,Agosto,Tebuconazol + trifloxistrobin,102.29,Fungicida
2021-08-01,2021,8,Agosto,"2,4-D",107.64,Herbicida
2021-08-01,2021,8,Agosto,"2,4-D + picloram",105.77,Herbicida
2021-08-01,2021,8,Agosto,"Aminopiralid + 2,4-D",104.75,Herbicida
2021-08-01,2021,8,Agosto,Diuron,102.55,Herbicida
2021-08-01,2021,8,Agosto,Glifosato,117.81,Herbicida
2021-08-01,2021,8,Agosto,Glufosinato de amonio,101.5,Herbicida
2021-08-01,2021,8,Agosto,Metsulfuron metil,92.45,Herbicida
2021-08-01,2021,8,Agosto,Oxadiazon,102.73,Herbicida
2021-08-01,2021,8,Agosto,Paraquat,104.81,Herbicida
2021-08-01,2021,8,Agosto,Pendimetalin,96.71,Herbicida
2021-08-01,2021,8,Agosto,Picloram,100.26,Herbicida
2021-08-01,2021,8,Agosto,Propanil,104.23,Herbicida
2021-08-01,2021,8,Agosto,Abamectina,98.61,Insecticida
2021-08-01,2021,8,Agosto,Cipermetrina,101.4,Insecticida
2021-08-01,2021,8,Agosto,Clorpirifos,105.58,Insecticida
2021-08-01,2021,8,Agosto,Fipronil,100.38,Insecticida
2021-08-01,2021,8,Agosto,Imidacloprid,101.67,Insecticida
2021-08-01,2021,8,Agosto,Metomil,101.47,Insecticida
2021-08-01,2021,8,Agosto,Profenofos,103.77,Insecticida
2021-08-01,2021,8,Agosto,Profenofos + cipermetrina,103.23,Insecticida
2021-08-01,2021,8,Agosto,Tiametoxam + lambdacihalotrina,102.25,Insecticida
2021-09-01,2021,9,Septiembre,10-20-30,148.7,Fertilizante compuesto
2021-09-01,2021,9,Septiembre,12-24-12,148.38,Fertilizante compuesto
2021-09-01,2021,9,Septiembre,13-26-6,153.76,Fertilizante compuesto
2021-09-01,2021,9,Septiembre,15-15-15,143.28,Fertilizante compuesto
2021-09-01,2021,9,Septiembre,15-4-23,149.8,Fertilizante compuesto
2021-09-01,2021,9,Septiembre,17-6-18-2,142.88,Fertilizante compuesto
2021-09-01,2021,9,Septiembre,18-18-18,157.71,Fertilizante compuesto
2021-09-01,2021,9,Septiembre,25-4-24,154.83,Fertilizante compuesto
2021-09-01,2021,9,Septiembre,28-4-0-6,137.84,Fertilizante compuesto
2021-09-01,2021,9,Septiembre,31-8-8,150.14,Fertilizante compuesto
2021-09-01,2021,9,Septiembre,DAP 18-46,163.88,Fertilizante simple
2021-09-01,2021,9,Septiembre,KCL 0-0-60,157.35,Fertilizante simple
2021-09-01,2021,9,Septiembre,SAM,152.96,Fertilizante simple
2021-09-01,2021,9,Septiembre,Urea 46%,161.14,Fertilizante simple
2021-09-01,2021,9,Septiembre,Urea sulfato,150.52,Fertilizante simple
2021-09-01,2021,9,Septiembre,Azoxistrobin + difenoconazol,102.4,Fungicida
2021-09-01,2021,9,Septiembre,Clorotalonil,100.2,Fungicida
2021-09-01,2021,9,Septiembre,Difenoconazol,101.7,Fungicida
2021-09-01,2021,9,Septiembre,Dimetomorf,103.21,Fungicida
2021-09-01,2021,9,Septiembre,Mancozeb,108.83,Fungicida
2021-09-01,2021,9,Septiembre,Mancozeb + cimoxanil,105.84,Fungicida
2021-09-01,2021,9,Septiembre,Mancozeb + metalaxil-m,105.16,Fungicida
2021-09-01,2021,9,Septiembre,Propineb + fluopicolide,105.17,Fungicida
2021-09-01,2021,9,Septiembre,Tebuconazol + trifloxistrobin,102.6,Fungicida
2021-09-01,2021,9,Septiembre,"2,4-D",107.47,Herbicida
2021-09-01,2021,9,Septiembre,"2,4-D + picloram",106.82,Herbicida
2021-09-01,2021,9,Septiembre,"Aminopiralid + 2,4-D",105.25,Herbicida
2021-09-01,2021,9,Septiembre,Diuron,103.97,Herbicida
2021-09-01,2021,9,Septiembre,Glifosato,123.52,Herbicida
2021-09-01,2021,9,Septiembre,Glufosinato de amonio,102.77,Herbicida
2021-09-01,2021,9,Septiembre,Metsulfuron metil,95.51,Herbicida
2021-09-01,2021,9,Septiembre,Oxadiazon,97.64,Herbicida
2021-09-01,2021,9,Septiembre,Paraquat,104.83,Herbicida
2021-09-01,2021,9,Septiembre,Pendimetalin,93.13,Herbicida
2021-09-01,2021,9,Septiembre,Picloram,99.55,Herbicida
2021-09-01,2021,9,Septiembre,Propanil,104.65,Herbicida
2021-09-01,2021,9,Septiembre,Abamectina,100.34,Insecticida
2021-09-01,2021,9,Septiembre,Cipermetrina,101.33,Insecticida
2021-09-01,2021,9,Septiembre,Clorpirifos,106.04,Insecticida
2021-09-01,2021,9,Septiembre,Fipronil,99.97,Insecticida
2021-09-01,2021,9,Septiembre,Imidacloprid,100.96,Insecticida
2021-09-01,2021,9,Septiembre,Metomil,101.39,Insecticida
2021-09-01,2021,9,Septiembre,Profenofos,102.91,Insecticida
2021-09-01,2021,9,Septiembre,Profenofos + cipermetrina,103.08,Insecticida
2021-09-01,2021,9,Septiembre,Tiametoxam + lambdacihalotrina,101.75,Insecticida
2021-10-01,2021,10,Octubre,10-20-30,153.76,Fertilizante compuesto
2021-10-01,2021,10,Octubre,12-24-12,151.52,Fertilizante compuesto
2021-10-01,2021,10,Octubre,13-26-6,156.35,Fertilizante compuesto
2021-10-01,2021,10,Octubre,15-15-15,149.61,Fertilizante compuesto
2021-10-01,2021,10,Octubre,15-4-23,152.15,Fertilizante compuesto
2021-10-01,2021,10,Octubre,17-6-18-2,152.35,Fertilizante compuesto
2021-10-01,2021,10,Octubre,18-18-18,162.3,Fertilizante compuesto
2021-10-01,2021,10,Octubre,25-4-24,166.27,Fertilizante compuesto
2021-10-01,2021,10,Octubre,28-4-0-6,141.08,Fertilizante compuesto
2021-10-01,2021,10,Octubre,31-8-8,150.77,Fertilizante compuesto
2021-10-01,2021,10,Octubre,DAP 18-46,166.07,Fertilizante simple
2021-10-01,2021,10,Octubre,KCL 0-0-60,169.04,Fertilizante simple
2021-10-01,2021,10,Octubre,SAM,165.93,Fertilizante simple
2021-10-01,2021,10,Octubre,Urea 46%,171.42,Fertilizante simple
2021-10-01,2021,10,Octubre,Urea sulfato,153.06,Fertilizante simple
2021-10-01,2021,10,Octubre,Azoxistrobin + difenoconazol,103.38,Fungicida
2021-10-01,2021,10,Octubre,Clorotalonil,99.72,Fungicida
2021-10-01,2021,10,Octubre,Difenoconazol,101.89,Fungicida
2021-10-01,2021,10,Octubre,Dimetomorf,103.14,Fungicida
2021-10-01,2021,10,Octubre,Mancozeb,109.75,Fungicida
2021-10-01,2021,10,Octubre,Mancozeb + cimoxanil,106.1,Fungicida
2021-10-01,2021,10,Octubre,Mancozeb + metalaxil-m,106.61,Fungicida
2021-10-01,2021,10,Octubre,Propineb + fluopicolide,106.17,Fungicida
2021-10-01,2021,10,Octubre,Tebuconazol + trifloxistrobin,103.11,Fungicida
2021-10-01,2021,10,Octubre,"2,4-D",111.57,Herbicida
2021-10-01,2021,10,Octubre,"2,4-D + picloram",108.29,Herbicida
2021-10-01,2021,10,Octubre,"Aminopiralid + 2,4-D",105.63,Herbicida
2021-10-01,2021,10,Octubre,Diuron,105.3,Herbicida
2021-10-01,2021,10,Octubre,Glifosato,129.02,Herbicida
2021-10-01,2021,10,Octubre,Glufosinato de amonio,104.0,Herbicida
2021-10-01,2021,10,Octubre,Metsulfuron metil,95.33,Herbicida
2021-10-01,2021,10,Octubre,Oxadiazon,89.68,Herbicida
2021-10-01,2021,10,Octubre,Paraquat,106.27,Herbicida
2021-10-01,2021,10,Octubre,Pendimetalin,93.87,Herbicida
2021-10-01,2021,10,Octubre,Picloram,99.61,Herbicida
2021-10-01,2021,10,Octubre,Propanil,104.48,Herbicida
2021-10-01,2021,10,Octubre,Abamectina,100.04,Insecticida
2021-10-01,2021,10,Octubre,Cipermetrina,103.07,Insecticida
2021-10-01,2021,10,Octubre,Clorpirifos,106.37,Insecticida
2021-10-01,2021,10,Octubre,Fipronil,99.59,Insecticida
2021-10-01,2021,10,Octubre,Imidacloprid,100.97,Insecticida
2021-10-01,2021,10,Octubre,Metomil,102.04,Insecticida
2021-10-01,2021,10,Octubre,Profenofos,103.08,Insecticida
2021-10-01,2021,10,Octubre,Profenofos + cipermetrina,103.16,Insecticida
2021-10-01,2021,10,Octubre,Tiametoxam + lambdacihalotrina,102.08,Insecticida
2021-11-01,2021,11,Noviembre,10-20-30,154.46,Fertilizante compuesto
2021-11-01,2021,11,Noviembre,12-24-12,157.09,Fertilizante compuesto
2021-11-01,2021,11,Noviembre,13-26-6,161.76,Fertilizante compuesto
2021-11-01,2021,11,Noviembre,15-15-15,161.11,Fertilizante compuesto
2021-11-01,2021,11,Noviembre,15-4-23,168.92,Fertilizante compuesto
2021-11-01,2021,11,Noviembre,17-6-18-2,160.81,Fertilizante compuesto
2021-11-01,2021,11,Noviembre,18-18-18,175.72,Fertilizante compuesto
2021-11-01,2021,11,Noviembre,25-4-24,189.86,Fertilizante compuesto
2021-11-01,2021,11,Noviembre,28-4-0-6,158.06,Fertilizante compuesto
2021-11-01,2021,11,Noviembre,31-8-8,181.87,Fertilizante compuesto
2021-11-01,2021,11,Noviembre,DAP 18-46,171.47,Fertilizante simple
2021-11-01,2021,11,Noviembre,KCL 0-0-60,190.21,Fertilizante simple
2021-11-01,2021,11,Noviembre,SAM,185.94,Fertilizante simple
2021-11-01,2021,11,Noviembre,Urea 46%,204.69,Fertilizante simple
2021-11-01,2021,11,Noviembre,Urea sulfato,177.86,Fertilizante simple
2021-11-01,2021,11,Noviembre,Azoxistrobin + difenoconazol,104.29,Fungicida
2021-11-01,2021,11,Noviembre,Clorotalonil,99.04,Fungicida
2021-11-01,2021,11,Noviembre,Difenoconazol,101.38,Fungicida
2021-11-01,2021,11,Noviembre,Dimetomorf,103.8,Fungicida
2021-11-01,2021,11,Noviembre,Mancozeb,113.55,Fungicida
2021-11-01,2021,11,Noviembre,Mancozeb + cimoxanil,107.38,Fungicida
2021-11-01,2021,11,Noviembre,Mancozeb + metalaxil-m,105.78,Fungicida
2021-11-01,2021,11,Noviembre,Propineb + fluopicolide,106.54,Fungicida
2021-11-01,2021,11,Noviembre,Tebuconazol + trifloxistrobin,103.72,Fungicida
2021-11-01,2021,11,Noviembre,"2,4-D",118.92,Herbicida
2021-11-01,2021,11,Noviembre,"2,4-D + picloram",110.16,Herbicida
2021-11-01,2021,11,Noviembre,"Aminopiralid + 2,4-D",105.7,Herbicida
2021-11-01,2021,11,Noviembre,Diuron,109.5,Herbicida
2021-11-01,2021,11,Noviembre,Glifosato,154.73,Herbicida
2021-11-01,2021,11,Noviembre,Glufosinato de amonio,106.25,Herbicida
2021-11-01,2021,11,Noviembre,Metsulfuron metil,95.54,Herbicida
2021-11-01,2021,11,Noviembre,Oxadiazon,90.15,Herbicida
2021-11-01,2021,11,Noviembre,Paraquat,108.63,Herbicida
2021-11-01,2021,11,Noviembre,Pendimetalin,95.42,Herbicida
2021-11-01,2021,11,Noviembre,Picloram,98.03,Herbicida
2021-11-01,2021,11,Noviembre,Propanil,106.44,Herbicida
